Threshold_Factor,Detected_Cells,True_Cells,False_Alarm_Cells,False_Cells,Detection_Rate,False_Alarm_Rate
18.150000000000002,14940,391135,365,7849505,0.038196530609636056,4.649974743630331e-05
18.2,14940,391135,354,7849505,0.038196530609636056,4.5098385184798277e-05
18.25,14940,391135,348,7849505,0.038196530609636056,4.433400577488644e-05
18.3,14940,391135,347,7849505,0.038196530609636056,4.4206609206567804e-05
18.35,14016,391135,341,7849505,0.035834174901248926,4.344222979665597e-05
18.400000000000002,14016,391135,337,7849505,0.035834174901248926,4.293264352338141e-05
18.45,14016,391135,332,7849505,0.035834174901248926,4.2295660681788216e-05
18.5,14016,391135,329,7849505,0.035834174901248926,4.19134709768323e-05
18.55,14016,391135,319,7849505,0.035834174901248926,4.06395052936459e-05
18.6,14016,391135,312,7849505,0.035834174901248926,3.974772931541543e-05
18.650000000000002,14016,391135,304,7849505,0.035834174901248926,3.8728556768866314e-05
18.7,13405,391135,301,7849505,0.03427205440576783,3.83463670639104e-05
18.75,12950,391135,297,7849505,0.03310877318572871,3.783678079063584e-05
18.8,12950,391135,291,7849505,0.03310877318572871,3.707240138072401e-05
18.85,12950,391135,284,7849505,0.03310877318572871,3.6180625402493535e-05
18.900000000000002,12950,391135,280,7849505,0.03310877318572871,3.5671039129218974e-05
18.95,12950,391135,275,7849505,0.03310877318572871,3.503405628762578e-05
19.0,12950,391135,271,7849505,0.03310877318572871,3.452447001435122e-05
19.05,12950,391135,270,7849505,0.03310877318572871,3.4397073446032584e-05
19.1,12950,391135,265,7849505,0.03310877318572871,3.3760090604439386e-05
19.150000000000002,12950,391135,264,7849505,0.03310877318572871,3.363269403612075e-05
19.200000000000003,12950,391135,259,7849505,0.03310877318572871,3.299571119452755e-05
19.25,12950,391135,257,7849505,0.03310877318572871,3.2740918057890276e-05
19.3,12950,391135,252,7849505,0.03310877318572871,3.210393521629708e-05
19.35,12460,391135,249,7849505,0.03185600879491736,3.172174551134116e-05
19.400000000000002,12460,391135,243,7849505,0.03185600879491736,3.0957366101429325e-05
19.450000000000003,12460,391135,240,7849505,0.03185600879491736,3.057517639647341e-05
19.5,11970,391135,235,7849505,0.030603244404106,2.9938193554880213e-05
19.55,11970,391135,229,7849505,0.030603244404106,2.9173814144968378e-05
19.6,11970,391135,226,7849505,0.030603244404106,2.879162444001246e-05
19.650000000000002,11970,391135,224,7849505,0.030603244404106,2.853683130337518e-05
19.700000000000003,11970,391135,223,7849505,0.030603244404106,2.8409434735056543e-05
19.75,11970,391135,220,7849505,0.030603244404106,2.8027245030100625e-05
19.8,11536,391135,213,7849505,0.029493653086530226,2.713546905187015e-05
19.85,11536,391135,210,7849505,0.029493653086530226,2.6753279346914232e-05
19.900000000000002,11536,391135,209,7849505,0.029493653086530226,2.662588277859559e-05
19.950000000000003,11536,391135,205,7849505,0.029493653086530226,2.6116296505321037e-05
20.0,11536,391135,204,7849505,0.029493653086530226,2.5988899937002397e-05
